Name,Price
Prada Symbole embroidered fabric trolley,"£ 4,300"
Saffiano Leather Trolley,"£ 4,300"
Saffiano leather wheeled carry-on,"£ 4,500"
Nylon Semi-Rigid Suitcase,"£ 3,000"
